code,date,close,turnover,prob,name,group
600729,2026-09-11,18.89,1.903875,0.4958139002106156,重百集团,Q5_buy
002550,2026-09-11,6.31,2.391595,0.49557740041599607,千红制药,Q5_buy
300457,2026-09-11,20.11,1.773705,0.49552876041469557,赢合科技,Q5_buy
300130,2026-09-11,18.18,3.41654,0.4954246053633514,新国都,Q5_buy
688698,2026-09-11,40.06,1.54375,0.49540905401684343,伟创电气,Q5_buy
002698,2026-09-11,11.22,1.39243,0.49511040035878173,博实股份,Q5_buy
300685,2026-09-11,16.68,2.1585050000000003,0.49449864442672314,艾德生物,Q5_buy
603127,2026-09-11,41.37,5.5536,0.49416185786658257,昭衍新药,Q5_buy
000688,2026-09-11,26.34,1.74645,0.49389932049018864,国城矿业,Q5_buy
688147,2026-09-11,98.83,2.1542850000000002,0.4938085529043681,微导纳米,Q5_buy
600120,2026-09-11,4.75,1.0907,0.49379583136216976,浙江东方,Q5_buy
600037,2026-09-11,6.99,1.1604050000000001,0.4936115329017645,歌华有线,Q5_buy
300702,2026-09-11,20.32,1.051115,0.49335285392734374,天宇股份,Q5_buy
600552,2026-09-11,16.61,5.232485,0.49324187857997887,凯盛科技,Q5_buy
000420,2026-09-11,3.55,2.188385,0.493140018541267,吉林化纤,Q5_buy
002245,2026-09-11,17.41,3.5996900000000003,0.49310699206745967,蔚蓝锂芯,Q5_buy
600338,2026-09-11,12.77,4.2599,0.49295590767371306,西藏珠峰,Q5_buy
600216,2026-09-11,12.33,3.385085,0.49287309830832743,浙江医药,Q5_buy
002745,2026-09-11,11.14,4.646475000000001,0.4927769702316302,木林森,Q5_buy
688545,2026-09-11,71.42,5.753590000000001,0.49239256648143886,兴福电子,Q5_buy
688005,2026-09-11,22.91,1.33523,0.4922213373709355,容百科技,Q5_buy
002588,2026-09-11,7.82,2.5573849999999996,0.492056460344064,史丹利,Q5_buy
688352,2026-09-11,16.59,6.4845250000000005,0.49203121328006244,颀中科技,Q5_buy
300657,2026-09-11,34.28,5.0568,0.49199217986063004,弘信电子,Q5_buy
002839,2026-09-11,4.42,1.38315,0.49186480530509596,张家港行,Q5_buy
301413,2026-09-11,54.07,4.73522,0.49184145861910156,安培龙,Q5_buy
002654,2026-09-11,13.53,6.41054,0.49098241415839766,万润科技,Q5_buy
301389,2026-09-11,55.8,4.1006599999999995,0.4907503774575158,隆扬电子,Q5_buy
600210,2026-09-11,6.25,1.087355,0.4906858282123813,紫江企业,Q5_buy
600331,2026-09-11,11.96,2.086305,0.4905790612402912,宏达股份,Q5_buy
001382,2026-09-11,16.37,4.271295,0.4905777409967182,新亚电缆,Q5_buy
002389,2026-09-11,19.99,2.0433,0.4904388649441352,航天彩虹,Q5_buy
600557,2026-09-11,11.97,1.3541750000000001,0.490298914738564,康缘药业,Q5_buy
688107,2026-09-11,28.48,1.5174550000000002,0.4901805048089472,安路科技,Q5_buy
601918,2026-09-11,10.4,1.5759500000000002,0.49017744389039913,新集能源,Q5_buy
002761,2026-09-11,7.28,1.36375,0.49011497728001224,浙江建投,Q5_buy
600619,2026-09-11,13.23,2.055885,0.4901002804002175,海立股份,Q5_buy
300327,2026-09-11,23.38,2.674275,0.4900587987914556,中颖电子,Q5_buy
688252,2026-09-11,20.35,1.22006,0.4899447455189526,天德钰,Q5_buy
300725,2026-09-11,41.12,10.62321,0.48986106059651385,药石科技,hold
001287,2026-09-11,22.35,2.2304749999999998,0.489785306849258,中电港,hold
688484,2026-09-11,31.9,2.0044500000000003,0.48954502060401334,南芯科技,hold
600882,2026-09-11,19.31,1.17207,0.48951941351746464,妙可蓝多,hold
002611,2026-09-11,13.96,1.9271049999999998,0.48948629269366944,东方精工,hold
002747,2026-09-11,28.89,5.81218,0.48944711279827313,埃斯顿,hold
002961,2026-09-11,19.35,1.7595300000000003,0.4891926976853818,瑞达期货,hold
002891,2026-09-11,26.98,2.1637449999999996,0.4889634081281443,中宠股份,hold
603327,2026-09-11,8.4,3.085409999999999,0.488865962990689,福蓉科技,hold
000762,2026-09-11,21.52,2.56157,0.48873718537838695,西藏矿业,hold
002176,2026-09-11,8.58,3.65274,0.48785280947899384,江特电机,hold
603055,2026-09-11,9.18,1.175905,0.4876039432782563,台华新材,hold
601033,2026-09-11,14.51,1.386055,0.48740314564511344,永兴股份,hold
300276,2026-09-11,6.03,1.985675,0.48730060885321125,三丰智能,hold
002373,2026-09-11,7.42,1.135525,0.48719204580390524,千方科技,hold
001236,2026-09-11,7.85,1.760965,0.487115773137118,弘业期货,hold
002892,2026-09-11,8.7,1.1679249999999999,0.4870796870066157,科力尔,hold
688321,2026-09-11,23.68,2.6701249999999996,0.48694231946329236,微芯生物,hold
600771,2026-09-11,13.5,1.511055,0.4867682291898367,广誉远,hold
603099,2026-09-11,37.4,2.3334400000000004,0.48653875701677385,长白山,hold
002737,2026-09-11,11.43,1.065905,0.4864487740464637,葵花药业,hold
300296,2026-09-11,4.95,1.767675,0.4861813900193751,利亚德,hold
601375,2026-09-11,3.98,1.1967349999999999,0.4860543572169386,中原证券,hold
002063,2026-09-11,5.38,1.1264150000000002,0.4859623783080444,远光软件,hold
300776,2026-09-11,109.09,3.9790800000000006,0.48583697122675457,帝尔激光,hold
688050,2026-09-11,37.55,1.41985,0.4856724851267236,爱博医疗,hold
002292,2026-09-11,8.52,4.45295,0.4855980311289174,奥飞娱乐,hold
600963,2026-09-11,3.46,1.7034499999999997,0.48540215987114116,岳阳林纸,hold
002045,2026-09-11,8.9,5.283595,0.48539221887213574,国光电器,hold
688548,2026-09-11,27.8,2.02589,0.4852233745473026,广钢气体,hold
603248,2026-09-11,16.78,3.7575900000000004,0.4850719272650486,锡华科技,hold
002127,2026-09-11,3.01,1.8172899999999998,0.4850355229842243,南极电商,hold
002484,2026-09-11,58.02,5.611765,0.4847165538859339,江海股份,hold
300579,2026-09-11,22.38,2.15277,0.48449188254648984,数字认证,hold
603193,2026-09-11,19.14,3.457555,0.48448184257304194,润本股份,hold
600572,2026-09-11,4.22,3.093625,0.48433842736131766,康恩贝,hold
002408,2026-09-11,5.46,1.13146,0.484283208466924,齐翔腾达,hold
000690,2026-09-11,5.26,2.9501299999999997,0.4841014538810863,宝新能源,hold
603667,2026-09-11,47.14,3.7859350000000007,0.48408348653143257,五洲新春,hold
300926,2026-09-11,16.37,1.12692,0.4839533222429301,博俊科技,hold
600773,2026-09-11,10.24,2.7640350000000002,0.48390743800949215,西藏城投,hold
300443,2026-09-11,19.02,1.6532550000000001,0.48378223692620254,金雷股份,hold
000503,2026-09-11,6.82,1.5359,0.48374639211329695,国新健康,hold
600456,2026-09-11,26.21,1.1140750000000001,0.48356690476912734,宝钛股份,hold
002416,2026-09-11,9.04,1.414355,0.48351793071129434,爱施德,hold
002948,2026-09-11,6.24,1.17863,0.48343695583957347,青岛银行,hold
601038,2026-09-11,14.78,1.651015,0.48316283650286124,一拖股份,hold
300348,2026-09-11,9.58,2.963045,0.4829505532202503,长亮科技,hold
600114,2026-09-11,27.18,2.80928,0.4828662549618342,东睦股份,hold
603393,2026-09-11,26.21,2.2792749999999997,0.48282453470833564,新天然气,hold
002456,2026-09-11,7.0,2.6046899999999997,0.48282102664537513,欧菲光,hold
603283,2026-09-11,43.85,5.593675,0.4826986993012938,赛腾股份,hold
300181,2026-09-11,13.17,2.73762,0.48259870693395146,佐力药业,hold
600746,2026-09-11,7.11,1.37546,0.48222824114468626,江苏索普,hold
301175,2026-09-11,5.73,2.264755,0.4819081259489682,中科环保,hold
600888,2026-09-11,9.8,3.071985,0.4817715643571885,新疆众和,hold
000680,2026-09-11,10.08,1.26067,0.4816809366849511,山推股份,hold
600252,2026-09-11,2.21,2.0499300000000003,0.48146498635317453,中恒集团,hold
600641,2026-09-11,29.31,6.245875,0.4814579507027136,先导基电,hold
301600,2026-09-11,74.8,2.39374,0.4813645018991341,慧翰股份,hold
000035,2026-09-11,4.94,1.27095,0.4809040461527266,中国天楹,hold
603108,2026-09-11,9.31,2.444135,0.48080012505588104,润达医疗,hold
300294,2026-09-11,14.13,1.357575,0.48047793760812296,博雅生物,hold
301487,2026-09-11,14.86,2.4838150000000003,0.48041181030664876,盟固利,hold
002690,2026-09-11,15.6,1.16567,0.4802422082924445,美亚光电,hold
688116,2026-09-11,31.97,1.74836,0.4801686665567188,天奈科技,hold
002075,2026-09-11,3.59,1.29503,0.4798590799457496,沙钢股份,hold
002368,2026-09-11,13.23,1.4873,0.47938665996603913,太极股份,hold
001267,2026-09-11,35.28,5.31138,0.4793787667252294,汇绿生态,hold
600478,2026-09-11,4.68,1.21069,0.47931348673242347,科力远,hold
688326,2026-09-11,58.0,1.4265700000000001,0.4792437551480015,经纬恒润,hold
301510,2026-09-11,25.28,2.27034,0.47923893394898237,固高科技,hold
002003,2026-09-11,11.31,1.6839100000000002,0.4791897003213455,伟星股份,hold
002545,2026-09-11,16.84,1.801135,0.47897296879633566,东方铁塔,hold
000049,2026-09-11,21.9,1.8017850000000002,0.4788818528051201,德赛电池,hold
603305,2026-09-11,10.71,1.28446,0.47880913761006066,旭升集团,hold
300229,2026-09-11,12.8,2.659385,0.47872694408175626,拓尔思,hold
301396,2026-09-11,167.41,9.19717,0.47864665596999373,宏景科技,hold
000650,2026-09-11,5.21,1.68902,0.47859655968272385,仁和药业,hold
300075,2026-09-11,10.38,2.1371949999999997,0.478408851628897,数字政通,hold
688668,2026-09-11,247.32,3.525415,0.47835634630702284,鼎通科技,hold
300925,2026-09-11,13.8,1.9749750000000001,0.4782449112930405,法本信息,hold
600246,2026-09-11,11.98,5.625685,0.4780717879643663,万通发展,hold
301584,2026-09-11,19.51,4.864445,0.47803503679543113,建发致新,hold
002896,2026-09-11,62.64,4.471035,0.4780211277365267,中大力德,hold
300777,2026-09-11,21.28,1.5949149999999999,0.4779440284344517,中简科技,hold
000758,2026-09-11,6.01,1.6993799999999997,0.4778738274802877,中色股份,hold
002518,2026-09-11,34.74,2.8551949999999997,0.4776134864861614,科士达,hold
301488,2026-09-11,91.68,3.068365,0.47734380080463795,豪恩汽电,hold
600872,2026-09-11,17.62,1.2665799999999998,0.4772727420052497,中炬高新,hold
002036,2026-09-11,6.33,3.6199549999999996,0.4771720936962757,联创电子,hold
002317,2026-09-11,23.39,3.08946,0.4769953813501997,众生药业,hold
000899,2026-09-11,9.87,1.12986,0.47694505014308164,赣能股份,hold
300428,2026-09-11,19.63,1.139305,0.4769138079200032,立中集团,hold
300446,2026-09-11,12.9,1.22736,0.4766730304049365,航天智造,hold
600123,2026-09-11,7.08,1.72283,0.4765627283891484,兰花科创,hold
601677,2026-09-11,16.51,1.9416350000000002,0.4764372928576561,明泰铝业,hold
300682,2026-09-11,9.07,1.71921,0.47614790097282556,朗新科技,hold
002215,2026-09-11,10.1,4.337675,0.47611687408420994,诺普信,hold
601636,2026-09-11,5.68,1.9728099999999997,0.4761045759890113,旗滨集团,hold
603997,2026-09-11,11.77,1.54982,0.4759768481544101,继峰股份,hold
601026,2026-09-11,14.16,5.066985000000001,0.47597092323890006,道生天合,hold
301658,2026-09-11,21.04,3.9982850000000005,0.47588084957484095,首航新能,hold
301029,2026-09-11,23.26,1.85446,0.47583868720867256,怡合达,hold
600916,2026-09-11,7.69,3.4746050000000004,0.47577981544092085,中国黄金,hold
002987,2026-09-11,11.0,1.87808,0.4756229550586382,京北方,hold
300337,2026-09-11,9.38,2.067555,0.4755906296451039,银邦股份,hold
300438,2026-09-11,50.79,4.214225000000001,0.4755247280107399,鹏辉能源,hold
300182,2026-09-11,5.06,5.562435,0.47547908996420135,捷成股份,hold
000837,2026-09-11,9.47,2.1058099999999995,0.4754393998492223,秦川机床,hold
600783,2026-09-11,15.79,2.83344,0.47534341630934734,鲁信创投,hold
300595,2026-09-11,9.95,1.383985,0.47528106598153697,欧普康视,hold
000681,2026-09-11,16.33,4.46725,0.47488859253264737,视觉中国,hold
300008,2026-09-11,6.65,3.632065,0.4746347012835487,天海防务,hold
000810,2026-09-11,9.3,1.555575,0.4745409224133684,创维数字,hold
301275,2026-09-11,40.0,1.4772750000000001,0.4744227243844175,汉朔科技,hold
600531,2026-09-11,12.26,4.54692,0.4740116044907001,豫光金铅,hold
300085,2026-09-11,29.16,7.592009999999999,0.47373456145648035,银之杰,hold
688522,2026-09-11,17.4,2.09175,0.47371220425864136,纳睿雷达,hold
002706,2026-09-11,9.02,4.319229999999999,0.4735814823282779,良信股份,hold
301665,2026-09-11,22.09,2.98203,0.4735399505663535,泰禾股份,hold
688262,2026-09-11,25.99,2.40587,0.4735245827780734,国芯科技,hold
600211,2026-09-11,37.31,1.498015,0.47335253790913445,西藏药业,hold
000969,2026-09-11,16.86,2.006595,0.4732688816522706,安泰科技,hold
300171,2026-09-11,12.85,3.457165,0.47320151063487453,东富龙,hold
300613,2026-09-11,66.99,5.67037,0.47308968246994626,富瀚微,hold
688552,2026-09-11,32.23,1.3280249999999998,0.4729656190999182,航天南湖,hold
603883,2026-09-11,12.48,1.8538000000000001,0.47295575439586696,老百姓,hold
601908,2026-09-11,2.98,1.247155,0.4729424378875335,京运通,hold
002182,2026-09-11,11.43,1.66312,0.47269932947712645,宝武镁业,hold
600686,2026-09-11,10.82,2.0953349999999995,0.472655436297933,金龙汽车,hold
600556,2026-09-11,4.75,2.383935,0.4726549445462954,天下秀,hold
600391,2026-09-11,43.93,4.024315,0.4725769628206012,航发科技,hold
002250,2026-09-11,14.03,1.72039,0.47248182779775527,联化科技,hold
002246,2026-09-11,22.33,2.581915,0.47242997866638925,北化股份,hold
002332,2026-09-11,8.54,1.547205,0.4723284882808216,仙琚制药,hold
688003,2026-09-11,75.94,3.1403100000000004,0.4722111935768396,天准科技,hold
601069,2026-09-11,28.8,3.5181649999999998,0.47193202278545326,西部黄金,hold
603360,2026-09-11,12.25,1.81513,0.47139064154913024,百傲化学,hold
603456,2026-09-11,14.49,2.866505,0.47134239169899556,九洲药业,hold
002985,2026-09-11,28.73,1.483465,0.47122969522104907,北摩高科,hold
601519,2026-09-11,8.08,2.0265999999999997,0.4711959256025581,大智慧,hold
002400,2026-09-11,6.62,5.08573,0.471052641817023,省广集团,hold
000902,2026-09-11,14.18,1.3844299999999998,0.4703453177910364,新洋丰,hold
603690,2026-09-11,23.1,6.0705350000000005,0.4699689396188756,至纯科技,hold
603014,2026-09-11,30.79,1.1300599999999998,0.46925438081418364,威高血净,hold
300638,2026-09-11,17.73,2.21824,0.46923009676529764,广和通,hold
688549,2026-09-11,22.08,10.118295,0.4691415314405223,中巨芯,hold
300482,2026-09-11,15.73,1.487925,0.46908502185816936,万孚生物,hold
600409,2026-09-11,6.2,1.559305,0.469084371051942,三友化工,hold
603876,2026-09-11,19.07,2.334885,0.4690326640781319,鼎胜新材,hold
603599,2026-09-11,10.78,2.0009300000000003,0.4689011460527972,广信股份,hold
688652,2026-09-11,127.24,3.8879849999999996,0.46880243476897165,京仪装备,hold
300322,2026-09-11,17.46,5.434165,0.46868738413618005,硕贝德,hold
600986,2026-09-11,7.26,3.79138,0.46853576420754445,浙文互联,hold
603919,2026-09-11,16.5,1.345175,0.46832993932113104,金徽酒,hold
600529,2026-09-11,18.54,1.118445,0.4680348704509119,山东药玻,hold
300618,2026-09-11,31.92,1.994545,0.46802580377453,寒锐钴业,hold
605376,2026-09-11,134.87,4.04146,0.4678050114952289,博迁新材,hold
688088,2026-09-11,28.89,1.27811,0.46742808513770534,虹软科技,hold
301602,2026-09-11,14.93,3.127575,0.46731443194028854,超研股份,hold
600490,2026-09-11,7.17,3.169215,0.46719453815623846,鹏欣资源,hold
300102,2026-09-11,17.01,2.71075,0.4671341136855533,乾照光电,hold
300170,2026-09-11,14.92,5.042915000000001,0.46709979325023615,汉得信息,hold
002572,2026-09-11,7.51,1.5601749999999999,0.4666545650316409,索菲亚,hold
601619,2026-09-11,4.13,1.2742900000000001,0.4666530331080303,嘉泽新能,hold
600151,2026-09-11,9.74,1.7590100000000004,0.4664485589544347,航天机电,hold
002048,2026-09-11,17.53,2.16821,0.4664259210084592,宁波华翔,hold
603733,2026-09-11,18.38,1.178305,0.4660032399907139,仙鹤股份,hold
688327,2026-09-11,9.59,2.3368650000000004,0.4656188565616676,云从科技,hold
301095,2026-09-11,72.1,3.1315850000000003,0.465577312108006,广立微,hold
600459,2026-09-11,18.94,3.3856349999999997,0.4654525027093751,贵研铂业,hold
002906,2026-09-11,26.39,1.9060199999999998,0.4653898016194394,华阳集团,hold
688443,2026-09-11,21.89,2.517195,0.46533192340833524,智翔金泰,hold
002928,2026-09-11,6.32,1.577905,0.4652873090533717,华夏航空,hold
300634,2026-09-11,18.98,2.560345,0.46517061095952245,彩讯股份,hold
600206,2026-09-11,45.55,10.474295000000001,0.46516534353432465,有研新材,hold
002922,2026-09-11,23.2,5.099485,0.4651414874379053,伊戈尔,hold
688408,2026-09-11,22.13,1.820465,0.4650743006302948,中信博,hold
300119,2026-09-11,17.23,1.7856649999999998,0.4650642671518166,瑞普生物,hold
300910,2026-09-11,27.78,2.73298,0.46476503595034174,瑞丰新材,hold
603887,2026-09-11,9.0,6.677160000000001,0.46475772461437265,城地香江,hold
002727,2026-09-11,10.89,1.8488900000000001,0.46460507370978144,一心堂,hold
688102,2026-09-11,30.79,2.14712,0.4645716249631919,斯瑞新材,hold
688503,2026-09-11,70.15,8.080785,0.46442753492473804,聚和材料,hold
600399,2026-09-11,4.64,1.8719750000000002,0.4643498086187721,抚顺特钢,hold
688390,2026-09-11,57.4,3.065475,0.46421309644497627,固德威,hold
000555,2026-09-11,10.49,1.6223649999999998,0.4641702057045173,神州信息,hold
603220,2026-09-11,17.91,3.9813549999999998,0.4640990764759949,中贝通信,hold
