code,date,close,turnover,prob,name,group
300748,2026-09-11,24.78,1.547845,0.45011998288589505,金力永磁,hold
300012,2026-09-11,14.62,2.364405,0.4499258552345671,华测检测,hold
600606,2026-09-11,1.28,0.82196,0.4498435583276431,绿地控股,hold
600595,2026-09-11,6.16,2.342445,0.44940631047084534,中孚实业,hold
600380,2026-09-11,9.24,1.014325,0.4489594238768755,健康元,hold
300487,2026-09-11,65.59,1.839835,0.4488082083329438,蓝晓科技,hold
605589,2026-09-11,38.06,3.389575,0.4486980063275211,圣泉集团,hold
300144,2026-09-11,5.83,1.43406,0.4484255947587664,宋城演艺,hold
600637,2026-09-11,8.51,1.17384,0.4477251548806826,东方明珠,hold
600601,2026-09-11,14.83,4.95977,0.4474642836902886,方正科技,hold
000951,2026-09-11,21.5,1.104095,0.4472655142888752,中国重汽,hold
600166,2026-09-11,2.83,1.33171,0.4472376176484646,福田汽车,hold
300724,2026-09-11,50.78,3.193685,0.4470480701543409,捷佳伟创,hold
600153,2026-09-11,8.49,0.90527,0.44656611479540204,建发股份,hold
603092,2026-09-11,40.92,3.7339849999999997,0.4461932211115365,德力佳,hold
002430,2026-09-11,26.75,2.048585,0.44595896643673155,杭氧股份,hold
002261,2026-09-11,25.3,3.2760249999999997,0.44584316575395894,拓维信息,hold
600764,2026-09-11,19.55,0.99086,0.4456221855777939,中国海防,hold
301498,2026-09-11,37.14,2.068055,0.44546622768927535,乖宝宠物,hold
600141,2026-09-11,29.25,2.807335,0.4452980704941865,兴发集团,hold
600392,2026-09-11,20.98,2.78213,0.4447623058387843,盛和资源,hold
300395,2026-09-11,96.09,4.68449,0.4444453789035906,菲利华,hold
002065,2026-09-11,6.64,1.156275,0.44429718633306897,东华软件,hold
688387,2026-09-11,12.18,2.156895,0.4442712648941454,信科移动,hold
000060,2026-09-11,6.23,2.604205,0.4442250527257712,中金岭南,hold
300339,2026-09-11,34.37,2.9431700000000003,0.4439782570283314,润和软件,hold
002821,2026-09-11,164.13,3.6721150000000002,0.443958261459868,凯莱英,hold
300073,2026-09-11,36.69,2.122205,0.443949438612301,当升科技,hold
600171,2026-09-11,21.9,1.360745,0.44369451811173743,上海贝岭,hold
002756,2026-09-11,41.12,2.5927,0.44358741145970737,永兴材料,hold
300620,2026-09-11,289.5,4.555804999999999,0.4433021725368045,光库科技,hold
001696,2026-09-11,15.24,5.704765,0.44303962017003007,宗申动力,hold
